"Actual","Predicted"
6850,16846.915120497
6550,8156.98113338956
2250,1747.82276279804
6450,10373.3839908665
8950,12700.6435444491
8150,11752.4424364178
3699,2586.84254154563
640,1477.22439858814
108000,14026.6407705192
1000,1290.12107258706
34999,28910.5388025962
3800,3613.73184199052
2400,4035.24371917879
2400,3170.65865332047
90,1291.27434391283
18000,20302.850475912
970,1126.95474648126
1900,1672.54355942805
12333,11361.5231287955
2500,1242.02997853532
1200,1331.1260880678
6499,3112.92223321269
1800,3486.70953915513
6950,7062.73465074346
1000,1968.35049306516
700,1766.19247356884
5750,8163.11756261295
8500,7957.69691303279
3450,5571.0682293637
2600,2610.01571955663
4500,3028.01429042574
1050,1853.88884739467
50,927.073799492161
14999,13619.5844296463
550,1362.66293060525
1500,2563.3977324835
3999,3053.5018550244
1125,1843.2612940882
2950,5108.83749426227
15500,12909.2720891505
34500,19381.5415823106
2150,2984.84790167092
13999,10621.753852531
7900,11871.6985809183
2990,3247.93967856903
300,1744.43316446732
800,4835.38986914987
1600,2082.13389623572
23350,30417.8289545916
1299,2037.55672468166
3300,5997.20056065141
2449,2795.83134514309
2900,3886.04109934969
2000,4416.5707759183
1000,1156.61709869085
6300,5740.28520789618
10399,11626.3496808005
800,1794.2516280949
700,1304.14318521097
650,1798.74122627738
200,791.54546341928
5000,6008.58436450729
1400,4412.48888340316
1400,1740.88124203364
0,3811.54582715698
10990,10475.4674302044
8990,14635.8338458761
2150,2769.68076536275
1200,3048.4470850659
2650,2358.39239829431
10750,10049.8542435054
399,1055.77972141129
7900,6378.41645983072
550,1304.14318521097
2300,2448.30808145971
2000,2359.37931953615
2999,2921.42646443825
4299,5764.29431885948
800,1981.24174731403
5100,6633.78327380852
980,1561.96058412547
1999,4506.70457444451
150,2674.6429565604
27350,23472.92836463
999,1496.33245138192
2500,2010.65294785867
1550,1467.05364144582
6990,7162.62155558577
4950,8126.7606273611
23900,28149.755684129
5500,4346.03254364666
1250,2326.41517330051
4099,4275.00234191195
1300,3447.66160281587
13560,13329.2779272156
5390,3145.89603970323
700,1660.61268093062
600,1646.71144104683
2900,3573.95983170823
3990,7962.53865031765
8300,11642.8164290606
1450,1849.92659544769
230,1293.47698222665
13999,17048.3570493066
9500,7549.99972302979
4400,4181.12296625999
5750,8965.67324516134
1600,1872.20888884604
11900,13868.8640714876
25000,22723.2311359814
14000,10920.1566626886
1950,1468.48004931781
380,1649.41887394452
5400,4311.47653158551
8999,3545.82266937079
2000,1531.4130552285
400,2531.71117658359
14999,17646.992909855
8800,8027.02312919919
16150,6294.20558991321
1190,1878.9697377841
1150,1870.56824133259
600,3654.39965670147
2500,3624.28213186183
3200,3563.38404858047
3500,5411.70407659794
380,4736.11119783254
8500,8617.00738151107
0,2485.81951376018
4444,3309.1907617102
990,1600.90797352967
2750,1791.7081394203
650,1554.21490602197
4650,5011.76045386108
2150,3309.1907617102
3800,3669.78961752096
2200,3560.27241411807
8500,10555.9715099328
2499,1468.48004931781
500,1071.94762105835
31900,34005.291170587
8200,6762.14054000897
1900,12369.6753968729
13500,17000.4386283701
2700,2553.13738122025
10000,1062.38457730431
2500,2627.31938004351
8300,6095.95247255913
7800,3495.05294884953
15199,12730.7433084578
8500,6800.60207252431
2800,2923.09275058152
4400,4761.06208259834
7100,17247.3711930197
1500,1372.91177880508
2300,2143.62309217973
750,1295.02745785018
3499,2749.67954751794
100,2106.21564773183
18750,15078.4659662381
4899,4793.81434838871
4490,6008.58436450729
10500,7740.69697531673
16950,17594.5883576639
750,3719.59139048363
3200,3623.55202129886
4990,5632.39224868822
300,1716.69455387766
4900,13199.0951964769
2999,1855.83889018307
3599,4346.03254364666
2290,2553.13738122025
250,1603.0289082301
23900,27471.2795329781
400,1301.77234081079
8500,7840.51609602737
3300,1885.29468083155
29700,17840.0090370099
16000,13844.8461015756
350,1871.39390796854
1950,1113.51623396573
22500,21615.9122976382
0,3736.06220999703
8199,4839.29934612126
3445,4259.42940595956
450,2770.00599107679
4700,3754.20593523961
2700,2749.67954751794
980,1870.56824133259
750,1301.77234081079
8599,12764.4959047628
2500,4001.15752726264
3500,2047.76838859747
6200,4785.11283293077
2200,1452.26977271839
750,2118.96121408755
2300,3654.39965670147
6500,6544.24548149105
10500,36498.1333230606
13499,9296.3619323759
6500,2826.22677882903
1111,2530.04843882104
7999,9037.08432390989
17000,8369.98466632991
1300,3781.92857732481
2950,2939.90630766161
5499,1870.56824133259
700,1477.55561756395
2499,2767.58876290747
6790,7289.41877698778
13900,9364.87310145307
11499,15742.7468593555
3200,4969.08268817066
2400,2531.09461312474
1600,2793.47987885366
600,1260.83890049263
2300,2874.24361240684
0,1293.47698222665
4900,6344.49838853561
82500,54629.188550717
299,1241.38851498605
3650,3567.33294997105
1450,1699.22733272624
1999,6378.41645983072
950,2010.65294785867
1190,1265.77720668748
0,8782.99511010938
1999,2674.08851771927
3799,3046.5470143543
5199,4001.84905588805
2650,4524.68026603887
7499,8183.47680246528
45000,38443.8718200623
1990,1766.19247356884
300,2693.50273143371
2500,1983.96449339893
27150,19934.4048834515
1250,1721.63740658019
4650,8366.71553705326
6800,6060.07277629614
2200,6608.04730765057
3799,2976.21319004993
72500,8032.880470045
8950,9758.65745455989
650,1855.83889018307
13500,9852.89084657038
2999,3310.82029067891
2999,4369.82902503325
9500,8965.67324516134
14900,11513.7759560125
26200,17656.4570720546
6500,8086.90897460946
7499,7588.37569980468
0,4218.76519014211
6500,5467.98627918881
200,2072.47049127707
11490,14707.4022100601
2100,3023.91976981738
11500,7302.73934953284
1500,3240.41718298703
1300,4444.70900894095
3500,5475.05545483354
4590,2796.04785902154
750,1309.83234262529
8300,4200.10943857874
600,4764.75688083312
9000,6159.22749774419
1850,2397.99912619951
1499,2755.57713390132
2599,142079.509449039
4030,5515.24493614133
11750,8957.30078901064
24500,18139.3762266947
5200,5149.07587208711
4350,4656.60396272296
500,1214.21987747796
7350,5321.73610591152
8500,11274.6602115725
5699,7778.83720491712
2800,3209.18664105407
8200,4198.49374695561
9400,10468.1485601785
750,2729.39203734391
650,1402.34064474136
300,1064.88202470069
0,32233.1901510826
849,2978.52489343621
2850,3978.0588194049
10499,7176.61513844221
7299,8356.08450631362
1500,2305.66486938653
850,1277.36568111151
6800,5571.42891697994
3500,2660.09764022809
6900,6298.72466482448
450,1915.17605617529
3349,4141.066994219
1000,1984.10908639633
0,1461.30383252567
750,1403.75470215834
4450,4346.03254364666
250,919.197785604742
1200,2629.18005684143
2000,1841.67799909225
999,1746.90427921649
45500,40297.3175353991
5150,4346.03254364666
18750,23045.2698606154
7000,5322.60232005457
16500,13239.2835852564
1500,1819.00797712572
7690,7787.16853809589
4450,5206.25976911517
22000,17496.24671256
1149,1870.56824133259
300,3510.24536492309
9250,8236.55512542181
3500,8954.71288471754
0,1400.00721549021
1299,1739.91417604149
8500,6297.16170698208
1200,1662.988996065
6000,3169.00249190668
2499,1896.09240549827
3650,3257.88058551
8500,7219.11564254146
1600,7294.91967507581
900,1844.13066419323
1950,4097.03437045769
14999,3550.16762332668
1199,1730.39598444315
6730,8003.7997536804
1199,3246.68081313833
1100,1262.70267740909
3850,4969.58057694499
3999,4079.19859646737
9400,7990.79370802268
0,4035.24371917879
2900,2807.11457038852
1000,1849.92659544769
700,2491.96601676491
6200,4303.50830820592
1300,2180.17844937253
3400,4444.0484748802
450,2161.1824250876
5999,5252.13564638066
0,4537.49970799311
799,1320.94039686515
750,1762.66155764832
9990,8935.60912511333
36000,33609.8291046949
3400,4641.71539769801
3000,2162.88743443163
4700,5322.60232005457
12200,14384.3614495289
3850,3938.76962239572
16300,15035.3213414943
1500,2318.35858769692
600,1968.35049306516
1999,1394.47151712314
1100,1297.53447920191
1000,5233.57300338505
150,1955.1835676399
3800,2651.79066626648
500,1467.05364144582
14500,11545.7201746913
200,1322.9434590354
3000,1384.00639150507
14995,3687.57439316992
1199,1893.81125277478
8300,8003.7997536804
1799,2326.33022001422
9500,11755.6395435416
1150,1477.22439858814
3999,4482.46347088644
3500,4729.72814355672
700,1646.71144104683
4950,5206.25976911517
3700,4160.90706466642
23900,19537.0187656409
500,1982.73324204699
16490,14913.957090154
2800,1819.00797712572
192500,119975.268336793
3300,3112.92223321269
700,3442.8892813436
16900,10919.4775165076
15800,16150.7057000996
3150,3485.01845021365
1150,2635.20431151035
17199,16196.9996387972
11900,6159.36113713238
3200,4423.27356806256
7499,3751.48557884411
1890,2243.63149168595
4990,5744.43916479777
1499,1634.62930033468
450,1127.65024446228
1300,3567.33294997105
1299,1851.24608523777
6500,8090.82476085018
800,7652.23568408097
21999,21616.0184217423
590,1495.67306155909
23590,22932.0724199139
5555,2306.11123082165
3299,4076.57497165203
1300,1327.36005966739
990,1953.53679800953
8200,11966.1568379586
5250,5997.20056065141
18490,10475.4674302044
500,3656.32076835175
500,949.061594302025
3990,3440.1759363323
2590,4552.04536049099
1200,3093.19299649483
13000,13924.0607983024
3700,35156.4592913704
2200,3053.5018550244
5200,7026.28193540513
1200,1563.54396006113
2850,3669.5262584781
3400,3595.48937103417
2200,1362.66293060525
250,885.982745258531
3650,3718.65391033151
4500,6540.28536928492
200,1320.94039686515
13999,2670.40295144523
9999,4470.76729012865
1970,1722.79791074241
3150,3394.24254761692
2300,3449.23176754431
5300,3143.25238306611
1200,1782.1573464628
2940,3779.61230125991
4250,4651.63536819256
0,7048.29012012145
1150,3946.06434224088
19500,14046.5174043991
2300,2575.94058488308
950,1139.87475879255
10999,3034.71961986613
16500,10227.3773505839
7990,7910.983870303
2300,3210.75833515716
34700,23340.4307057193
2100,2378.65150322968
200,1061.65295384587
2450,2777.00607041527
8950,8965.67324516134
990,1812.78146567243
2900,3294.34420688115
6666,8051.45292872997
3500,3278.52843147736
15300,11459.2815726436
900,2019.07408830455
150,1277.36568111151
12000,14144.3502969258
4700,4589.94551969827
2600,3810.39178914905
250,1492.86711921431
3200,2793.47987885366
6400,6731.97298562948
750,1415.68731565815
150,1399.01557086768
1750,2575.94058488308
6500,4516.32962255058
1111,1716.69455387766
550,1465.95042698404
5800,5449.67646254923
4500,2790.33238824057
7200,8173.2506566193
6699,4864.00351915831
299,1157.87815838818
2750,2547.13012653778
380,1301.30650963226
8100,7609.09397336037
1500,2279.20073347278
0,1781.23191583269
3500,2997.71202592319
1390,1362.66293060525
1750,1778.2861113314
20900,22409.9072371286
21999,14711.3688310207
900,3441.2045536586
2400,3018.11058951761
3600,4402.21665074171
26900,20637.7209393473
1450,4718.77102095323
16000,19695.3043026356
9390,9755.67657619809
899,2473.03169493136
260,1278.54910645949
3800,2700.90164093981
2222,3398.95463286962
1590,1815.97538687372
0,3085.37222925289
5900,7765.78731854801
9899,10468.1485601785
1250,1848.89836883377
990,2655.52135901968
500,2888.65068741264
16999,11827.7486536926
5500,6768.38995799011
4349,5997.20056065141
12000,13532.1309561704
12200,14394.0385988715
4250,8048.11104748614
20000,17872.6124540223
44000,64868.3747046725
12200,9050.43492378775
10300,10679.1442772068
6200,3105.64862428659
3100,3985.76723425156
2400,3548.35323204558
9700,10309.8702300096
6600,3028.01429042574
11999,8512.71745296524
4250,5199.03347842455
2299,1642.22943890255
600,1722.40065605173
1600,1875.11845639254
50,1275.3211744306
22222,17118.2770662171
500,1362.66293060525
5999,8513.5797431876
1600,1739.91417604149
1400,1341.62961861082
590,1327.96810161197
3999,3872.8696383789
950,1836.24842077538
4200,3497.92437486835
2850,4312.32235921399
8450,8931.42754395919
16666,17788.3318195961
7700,9400.35817994395
120000,372930.612227851
3100,4001.15752726264
3599,3781.92857732481
15000,14838.4575848108
2200,3466.48740205352
0,1330.69366647622
26900,23602.7872977383
6990,6605.03998303902
31000,26327.3670429535
450,2045.31105750234
8499,11983.83527572
650,1408.86260135104
3450,3183.4868139368
1450,1477.22439858814
1500,2118.11881660042
23500,27290.9606255811
5900,5273.68704398948
1600,1366.94734187513
8000,3853.25765382465
8900,7062.1432476815
35499,26124.6697028047
3200,5571.0682293637
4399,3759.47314216173
5372,6320.17736098559
12700,15938.0787175994
2650,1997.38320302088
5500,6330.80272904214
280,1347.46698303675
200,2417.02177872269
1400,4031.38578302713
12990,8656.69827726586
3190,3883.34199992486
4500,2612.84606186381
8500,3600.21936011826
17500,20577.5978950006
550,1291.7097817007
1690,12676.4421727514
1200,3087.53650994819
3950,4034.62996228681
7550,7989.09509681407
350,3170.65865332047
1050,1835.61317677253
3400,3893.17013877733
4500,7671.51340120326
2500,2396.19767783465
1500,2512.25612340099
1399,4312.32235921399
2600,3396.04552350396
16660,10977.0628328505
11900,6273.76147851118
2200,3045.56807415743
9900,14353.6916034549
2750,2512.25612340099
500,1037.58356441715
800,2378.167591174
17299,15222.0508871895
3850,3159.23533591489
8490,9608.17452216684
1888,2118.11881660042
950,1399.3697741968
290,1318.96063209191
7500,7147.29515253616
18600,14703.00715096
350,2701.35927641498
3300,2700.56020210003
1299,4050.41582435129
14800,11545.1047232277
15200,13920.6445486501
1250,4077.78953670223
10000,6468.78322573791
9000,23607.4041257439
2250,2290.50898441848
14990,10475.4674302044
1350,2970.74040762575
3800,3685.855064893
800,2666.16562664987
650,1740.88124203364
1,2749.82632762522
1370,4423.27356806256
1700,3018.11058951761
2800,8362.55109428025
3149,4864.00351915831
850,3018.11058951761
2500,2548.54542603561
3300,1821.72900243056
531,1834.46855379664
250,814.154003567233
7499,8886.56785372378
1500,2509.04897259719
22300,16963.461918123
2500,2697.5441771208
900,3599.3689024181
6500,1402.55108314708
42911,17478.315555459
3500,4560.76127046515
18350,25677.4074309917
2999,2164.00170383579
850,1865.48249917815
13000,12386.4974077142
0,10243.2178439952
3000,6350.03904887458
15000,15823.2821659728
8400,8347.53077765212
1700,2753.50096305518
3999,4969.08268817066
5500,7123.89990170847
250,1530.13455438889
9200,11860.9472709561
2250,1399.01557086768
1450,5199.0935837416
200,1468.17155379456
9000,7764.94210504298
12999,14990.1641761122
18900,11976.7858912898
3990,3023.91976981738
800,904.536618913771
7099,8527.69472385199
10800,14701.406315117
750,2184.25080436443
19990,20580.0983326322
11200,9945.09497774904
0,13725.9759909539
1800,2518.2128390456
6990,8177.47256479204
3000,1872.20888884604
10800,14308.2942695273
9200,7691.9961953308
1499,1867.22209524304
1000,1649.41887394452
5000,3561.9848591274
6900,6070.88690058469
7190,6995.69016009956
6900,6596.81756205459
550,904.536618913771
17499,17446.8673520353
2500,3396.04552350396
8700,10146.1245006309
3800,3916.54427950806
1200,2017.33438009167
2500,5381.92968411502
7600,10184.5383461017
2700,3323.21989621626
799,1390.34295275813
1111,1653.84631261251
30999,20396.513550755
5500,5516.46576343897
3999,3452.40462630536
1700,2335.71427478085
4300,7114.79394462037
750,1932.41928410164
5499,5260.12655054886
800,1452.26977271839
4799,3148.15467419302
3990,3872.40806012673
3500,1119.81378337959
1400,1841.67799909225
3999,2596.52245980994
16450,14960.4694761854
4300,1854.04206751013
13250,14548.898126411
1499,2529.26467533787
1500,1477.22439858814
22999,19647.0660198289
2199,2283.51648060652
2600,2674.08851771927
2799,3007.55267816022
1450,1340.02608458176
16990,15252.8992316898
200,996.130556119936
6500,2659.61655211259
3999,7280.36564491395
400,1062.38457730431
1750,1872.20888884604
3850,5385.98189453864
1000,1124.29154018269
7999,8527.69472385199
16800,16240.5969136105
900,1400.00721549021
3500,2892.92857927484
350,2088.04223953395
36500,29202.5538560939
3000,1611.82082809409
1900,2010.65294785867
4999,1351.43972470346
500,2160.57438179539
2900,2388.55475294123
7500,6586.32388323098
5600,5478.26316037033
2300,1819.00797712572
17499,19212.5056306043
1999,3819.1697622906
2500,3502.41872135347
5499,10758.8150563928
1450,2798.89416133407
7000,10468.1485601785
14999,10813.1048765665
400,1089.78714403365
2450,3209.18664105407
5900,6008.58436450729
8111,10828.5143318124
950,1877.08736139843
